,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_filter_size,param_n_fft,param_num_filters,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,48.140156984329224,0.0,0.9368548393249512,0.0,2,128,4,"{'filter_size': 2, 'n_fft': 128, 'num_filters': 4}",0.5274725556373596,0.5274725556373596,0.0,7
1,73.08653688430786,0.0,0.9026522636413574,0.0,2,128,8,"{'filter_size': 2, 'n_fft': 128, 'num_filters': 8}",0.5274725556373596,0.5274725556373596,0.0,7
2,64.62048578262329,0.0,0.7831401824951172,0.0,2,128,12,"{'filter_size': 2, 'n_fft': 128, 'num_filters': 12}",0.5604395866394043,0.5604395866394043,0.0,5
3,47.7911651134491,0.0,0.5373489856719971,0.0,3,128,4,"{'filter_size': 3, 'n_fft': 128, 'num_filters': 4}",0.6098901033401489,0.6098901033401489,0.0,3
4,36.60209321975708,0.0,0.5547299385070801,0.0,3,128,8,"{'filter_size': 3, 'n_fft': 128, 'num_filters': 8}",0.45604395866394043,0.45604395866394043,0.0,9
5,52.46918821334839,0.0,0.660423755645752,0.0,3,128,12,"{'filter_size': 3, 'n_fft': 128, 'num_filters': 12}",0.5494505763053894,0.5494505763053894,0.0,6
6,95.43500995635986,0.0,0.7712140083312988,0.0,6,128,4,"{'filter_size': 6, 'n_fft': 128, 'num_filters': 4}",0.6208791136741638,0.6208791136741638,0.0,2
7,84.76190900802612,0.0,0.7353987693786621,0.0,6,128,8,"{'filter_size': 6, 'n_fft': 128, 'num_filters': 8}",0.6098901033401489,0.6098901033401489,0.0,3
8,85.70683121681213,0.0,0.809380054473877,0.0,6,128,12,"{'filter_size': 6, 'n_fft': 128, 'num_filters': 12}",0.6593406796455383,0.6593406796455383,0.0,1
